year	dead	missing	deadmissing	survivors	lat	lon	route
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	5		5		25.685913000000	 32.639282000000	
2015	6		6	3	36.921182600000	 29.191935000000	Eastern Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	20		20		18.082037000000	 -97.920055700000	Central America to US
2015	9		9	31	36.106882043399	 33.990880593750	Eastern Mediterranean
2015	1		1		26.147161400000	 -98.366996800000	Central America to US
2015	1		1		30.710856500000	 -103.237231100000	Central America to US
2015	1		1		36.893330000000	 27.288888000000	Eastern Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		33.254800000000	 11.406600000000	Central Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		27.469219000000	 -99.549635600000	Central America to US
2015	2		2		30.753479000000	 33.122681000000	
2015	49		49	312	36.941323000000	 27.343616000000	Central Mediterranean
2015	1		1		20.337222200000	 -98.394444400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015		60	60	54	37.899822800000	 15.444211600000	Central Mediterranean
2015	1		1		21.003405000000	 -101.514199000000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		15.716666000000	 -96.483329000000	Central America to US
2015	1		1		36.224740400000	 36.417170600000	
2015	1		1		28.677978800000	 -100.521304600000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	10		10	29	39.315282000000	 26.690482500000	
2015	1		1		26.236410500000	 -98.672700600000	Central America to US
2015	22	200	222	373	34.289000000000	 12.766100000000	Central Mediterranean
2015	3		3		34.981478400000	 23.490953900000	Central Mediterranean
2015	2		2		34.981478400000	 23.490953900000	Central Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		13.599487000000	 35.630127000000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		20.373733000000	 -99.646352000000	Central America to US
2015	1		1		22.443927000000	 -101.074437000000	Central America to US
2015	1		1		30.398080000000	 -111.534296000000	Central America to US
2015	1		1		36.834047000000	 -2.463713600000	Western Mediterranean
2015	5		5		34.981478400000	 23.490953900000	Central Mediterranean
2015	4		4		35.927200000000	 -5.325470000000	Western Mediterranean
2015	1		1		31.199373000000	 16.596383000000	
2015	1		1		8.510109000000	 -77.278980000000	Darien Gap
2015	1		1		26.239989000000	 12.913084000000	
2015	1		1		26.239989000000	 12.913084000000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.199373000000	 16.596383000000	
2015	1		1		26.239989000000	 12.913084000000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		27.495426800000	 -99.514468300000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		50.951300000000	 1.858690000000	Calais to United Kingdom
2015	1		1		32.676249700000	 -115.486683000000	Central America to US
2015	2		2		28.259751300000	 -100.245529000000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	14		14		34.234500000000	 14.743700000000	Central Mediterranean
2015	1		1		50.951300000000	 1.858690000000	Calais to United Kingdom
2015	1		1		50.926453900000	 1.796831500000	Calais to United Kingdom
2015	1		1		51.096029100000	 1.037926800000	Calais to United Kingdom
2015	1		1		50.003540600000	 2.171915600000	Calais to United Kingdom
2015	40		40		34.234500000000	 14.743700000000	Central Mediterranean
2015	1		1		20.056657000000	 -104.098026000000	Central America to US
2015	1		1		21.227478000000	 23.503113000000	
2015	7		7		22.744540000000	 22.352479300000	
2015	3		3		28.705310200000	 -100.514147900000	Central America to US
2015	1		1		49.382400000000	 2.109380000000	Calais to United Kingdom
2015	1		1		-4.047485000000	 39.756104000000	
2015	6		6	10	39.283600000000	 26.505700000000	Eastern Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		50.951300000000	 1.858690000000	Calais to United Kingdom
2015	100		100		32.865295722001	 13.092461346875	Central Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		35.746500000000	 14.414100000000	Central Mediterranean
2015	1		1		46.186966000000	 19.991362000000	Western Balkans
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		51.017900000000	 1.474550000000	Calais to United Kingdom
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	30		30		32.750000000000	 13.716700000000	Central Mediterranean
2015	9		9		31.653400000000	 31.289100000000	Central Mediterranean
2015	12		12	106	37.779414000000	 26.353410000000	Central Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	3	15	18	19	37.351100000000	 27.037100000000	Eastern Mediterranean
2015	1		1		26.034277400000	 -98.331911200000	Central America to US
2015	1		1		50.914300000000	 1.800380000000	Calais to United Kingdom
2015	1		1		16.121094000000	 32.310913000000	
2015	2		2	9	16.357811000000	 -94.758468000000	Central America to US
2015	2		2		17.160265500000	 -97.331239900000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		19.421016000000	 -98.142549000000	Central America to US
2015	1		1		31.363666900000	 10.233956100000	
2015	1		1		21.459778100000	 21.471366900000	
2015	2		2		26.239989000000	 12.913084000000	
2015	1		1		26.239989000000	 12.913084000000	
2015	2		2		26.239989000000	 12.913084000000	
2015	1		1		26.239989000000	 12.913084000000	
2015	3		3		26.239989000000	 12.913084000000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		26.239989000000	 12.913084000000	
2015	3		3		17.607789000000	 8.081666000000	
2015	3		3		19.545270100000	 21.922914300000	
2015	1		1		19.075158000000	 8.024068000000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	2		2		15.712389863732	 4.981830712500	
2015	1		1		33.024950500000	 -115.845024500000	Central America to US
2015	1		1		49.610700000000	 2.109380000000	Calais to United Kingdom
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		32.749080400000	 -115.771138100000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		46.227638000000	 2.213749000000	Calais to United Kingdom
2015	9		9	6	17.721200000000	 -92.813900000000	Central America to US
2015	1		1		32.668685000000	 -115.493137300000	Central America to US
2015	1		1		35.128838500000	 18.902833900000	Central Mediterranean
2015	6		6	66	37.005900000000	 27.419600000000	Eastern Mediterranean
2015	1		1		34.234500000000	 14.743700000000	Central Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		26.037909700000	 -98.086004100000	Central America to US
2015	1		1		9.355286000000	 42.795288000000	
2015		22	22		35.352515000000	 -3.976368000000	Western Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	2		2		-18.563171000000	 35.002686000000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		51.471150000000	 -0.456487000000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1	19	32.591521000000	 -117.120961700000	Central America to US
2015	3		3		34.981478400000	 23.490953900000	Central Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		25.695667000000	 -100.329018000000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	15		15		19.000389000000	 12.894990000000	
2015	5		5		7.738711600000	 -77.986971100000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	18		18		19.387730500000	 5.714761600000	
2015			0		20.145079000000	 7.404254000000	
2015			0		19.387730500000	 5.714761600000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	3		3	117	29.376662500000	 -113.982345600000	Central America to US
2015	2		2		20.084053000000	 10.741789000000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		19.075158000000	 8.024068000000	
2015		60	60		10.010819000000	 94.999996000000	
2015	1		1		20.084053000000	 10.741789000000	
2015	1		1		19.075158000000	 8.024068000000	
2015	1		1		32.602038000000	 -116.079468000000	Central America to US
2015	1		1		49.610700000000	 1.406250000000	Calais to United Kingdom
2015	1		1		24.026731964107	 13.154260888876	
2015	17	8	25	454	35.050314391584	 18.113846750000	Central Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	8		8		29.085434600000	 -100.863546900000	Central America to US
2015		1	1		27.469219000000	 -99.549635600000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		8.086946369365	 -76.728381218555	Darien Gap
2015	1		1		35.880463000000	 -5.320930000000	Western Mediterranean
2015	1		1		26.213257000000	 -100.156984000000	Central America to US
2015	2		2		13.498141000000	 89.487406000000	
2015	5		5	25	38.324300000000	 26.288780000000	Central Mediterranean
2015	47		47		19.810093000000	 93.987842700000	
2015	1		1		30.410095000000	 19.569885000000	
2015	5		5	49	35.643960100000	 10.946793900000	Central Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		-0.353821000000	 42.545288000000	
2015	1		1		35.309949500000	 13.479818300000	Central Mediterranean
2015	8		8	8	-13.315018600000	 48.259260600000	
2015	1		1		4.718780000000	 97.931785000000	
2015	1		1		1.860474000000	 37.772888000000	
2015	1		1		32.668685000000	 -115.493137300000	Central America to US
2015	1		1		1.695679000000	 37.937683000000	
2015		10	10		5.836902800000	 115.099941100000	
2015	1		1		15.739896500000	 25.702966000000	
2015	1		1		45.732148000000	 4.999428000000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1	2	32.650514000000	 -115.448746000000	Central America to US
2015	2		2		8.450141400000	 98.525531700000	
2015	5	41	46	91	36.391620500000	 14.349836900000	Central Mediterranean
2015	3		3	31	31.299627700000	 30.292163700000	Central Mediterranean
2015	10		10		31.594035217005	 18.109550500000	Central Mediterranean
2015	6		6		23.875410200000	 12.847447600000	
2015	2		2		19.789357100000	 10.763283100000	
2015	36		36		8.540132000000	 98.661975000000	
2015	106		106		6.444910000000	 100.578535000000	
2015	1		1		19.075158000000	 8.024068000000	
2015	2		2		26.239989000000	 12.913084000000	
2015	2		2		32.318625356454	 15.161053695703	
2015	1		1		41.997346200000	 21.427995600000	Western Balkans
2015	1		1		25.959096300000	 -97.296037800000	Central America to US
2015	14		14	36	41.716456300000	 21.772296600000	Western Balkans
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		41.150241784105	 17.421187906250	Central Mediterranean
2015	1		1		27.468842800000	 -99.557492700000	Central America to US
2015	1		1		20.538573000000	 -101.455532000000	Central America to US
2015	2		2	88	33.712300000000	 11.447400000000	Eastern Mediterranean
2015	1		1	88	36.352782000000	 27.938259000000	Eastern Mediterranean
2015	1		1		17.701111000000	 38.369873000000	
2015	750		750	28	35.030000000000	 14.677700000000	Central Mediterranean
2015	1	0	1	70	35.746500000000	 14.414100000000	Central Mediterranean
2015	1		1		26.213257000000	 -100.156984000000	Central America to US
2015	1		1		9.915894000000	 44.647095000000	
2015		41	41	4	34.885900000000	 14.414100000000	Central Mediterranean
2015		12	12	15	35.746500000000	 14.414100000000	Central Mediterranean
2015	1	2	3		27.469219000000	 -99.549635600000	Central America to US
2015	1		1		26.037909700000	 -98.086004100000	Central America to US
2015	9	391	400	144	36.173400000000	 17.572607000000	Central Mediterranean
2015	1		1		-22.187675800000	 29.926538600000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015		3	3		25.144970606594	 -77.698404023437	
2015	2		2	129	31.106319800000	 30.941975100000	Central Mediterranean
2015	1		1		34.234500000000	 14.743700000000	Central Mediterranean
2015	21	19	40	12	19.801748400000	 -72.286630900000	
2015	4		4		-17.833191000000	 31.032288000000	
2015	7	4	11	9	37.466700000000	 26.966700000000	Eastern Mediterranean
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1	0	1	10	18.087567800000	 -67.929463900000	
2015	1		1		-6.744507000000	 39.314697000000	
2015	2		2		-25.899597000000	 32.609314000000	
2015	1		1		26.239989000000	 12.913084000000	
2015	1		1		19.075158000000	 8.024068000000	
2015	2		2		26.239989000000	 12.913084000000	
2015	1		1		26.239989000000	 12.913084000000	
2015		130	130		13.498141000000	 89.487406000000	
2015		243	243		11.139821600000	 107.976212600000	
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	4		4		28.949376800000	 17.285763500000	
2015	1		1		23.692761000000	 -100.625276000000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	3	0	3	84	33.504103500000	 11.088149400000	Central Mediterranean
2015	1		1		32.668484200000	 -115.505436600000	Central America to US
2015	5	3	8	8	37.020073000000	 27.401316000000	Eastern Mediterranean
2015			0		17.947712200000	 -93.680033900000	Central America to US
2015	6		6	269	17.947712200000	 -93.680033900000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015	4	8	12	18	28.102399700000	 -15.415593300000	Western African
2015	1		1		28.335688400000	 -100.391984000000	Central America to US
2015	2		2		41.792270000000	 26.437847000000	
2015	1		1		17.498700000000	 -91.980400000000	Central America to US
2015	42		42	30	14.024729400000	 48.345196200000	
2015	4		4	30	28.438040800000	 -11.098737400000	Western African
2015	1		1		27.623664000000	 -99.634314600000	Central America to US
2015	1		1		32.746705400000	 -115.667260100000	Central America to US
2015	1		1		17.480292000000	 -91.720399000000	Central America to US
2015	1		1		31.621437300000	 -111.930093400000	Central America to US
2015		25	25		20.947648094934	 -17.087038967578	Western African
2015	1		1		19.682152000000	 -101.169727000000	Central America to US
2015	10	40	50	941	36.031300000000	 13.359400000000	Central Mediterranean
2015	1		1		18.786226600000	 -71.646850300000	
2015	3		3		19.075158000000	 8.024068000000	
2015	1		1		32.849232000000	 13.164800000000	
2015	2		2		32.849232000000	 13.164800000000	
2015	2		2		26.239989000000	 12.913084000000	
2015	2		2		26.239989000000	 12.913084000000	
2015	6		6		29.711067900000	 -101.569380500000	Central America to US
2015	5		5		32.826788512878	 13.418913357422	
2015	0	15	15	4	22.198745000000	 113.543873000000	
