type	lat	lon	name	desc
T	16.867960000	7.848500000		
T	16.867970000	7.848690000		
T	16.867990000	7.848880000		
T	16.868010000	7.849060000		
T	16.868020000	7.849250000		
T	16.868040000	7.849440000		
T	16.868060000	7.849620000		
T	16.868080000	7.849810000		
T	16.868090000	7.850000000		
T	16.868110000	7.850180000		
T	16.868130000	7.850370000		
T	16.868140000	7.850560000		
T	16.868160000	7.850750000		
T	16.868180000	7.850930000		
T	16.868200000	7.851120000		
T	16.868210000	7.851310000		
T	16.868230000	7.851490000		
T	16.868250000	7.851680000		
T	16.868270000	7.851870000		
T	16.868280000	7.852060000		
T	16.868300000	7.852240000		
T	16.868320000	7.852430000		
T	16.868330000	7.852620000		
T	16.868350000	7.852800000		
T	16.868370000	7.852990000		
T	16.868390000	7.853180000		
T	16.868400000	7.853370000		
T	16.868420000	7.853550000		
T	16.868440000	7.853740000		
T	16.868450000	7.853930000		
T	16.868460000	7.853940000		
T	16.868420000	7.854110000		
T	16.868390000	7.854300000		
T	16.868360000	7.854480000		
T	16.868320000	7.854670000		
T	16.868290000	7.854850000		
T	16.868260000	7.855040000		
T	16.868220000	7.855220000		
T	16.868190000	7.855400000		
T	16.868160000	7.855590000		
T	16.868130000	7.855770000		
T	16.868090000	7.855960000		
T	16.868060000	7.856140000		
T	16.868030000	7.856330000		
T	16.867990000	7.856510000		
T	16.867960000	7.856700000		
T	16.867930000	7.856880000		
T	16.867890000	7.857070000		
T	16.867860000	7.857250000		
T	16.867830000	7.857440000		
T	16.867790000	7.857620000		
T	16.867760000	7.857810000		
T	16.867730000	7.857990000		
T	16.867690000	7.858180000		
T	16.867660000	7.858360000		
T	16.867630000	7.858550000		
T	16.867590000	7.858730000		
T	16.867560000	7.858910000		
T	16.867530000	7.859100000		
T	16.867500000	7.859280000		
T	16.867470000	7.859430000		
T	16.867460000	7.859470000		
T	16.867440000	7.859660000		
T	16.867430000	7.859800000		
T	16.867420000	7.859840000		
T	16.867400000	7.860030000		
T	16.867380000	7.860220000		
T	16.867360000	7.860400000		
T	16.867340000	7.860590000		
T	16.867320000	7.860780000		
T	16.867300000	7.860960000		
T	16.867280000	7.861150000		
T	16.867260000	7.861340000		
T	16.867240000	7.861520000		
T	16.867220000	7.861710000		
T	16.867200000	7.861900000		
T	16.867180000	7.862080000		
T	16.867160000	7.862270000		
T	16.867140000	7.862460000		
T	16.867110000	7.862640000		
T	16.867090000	7.862830000		
T	16.867070000	7.863020000		
T	16.867050000	7.863200000		
T	16.867030000	7.863390000		
T	16.867010000	7.863580000		
T	16.866990000	7.863760000		
T	16.866970000	7.863950000		
T	16.866950000	7.864140000		
T	16.866930000	7.864320000		
T	16.866910000	7.864510000		
T	16.866890000	7.864700000		
T	16.866870000	7.864880000		
T	16.866850000	7.865070000		
T	16.866830000	7.865260000		
T	16.866810000	7.865440000		
T	16.866780000	7.865630000		
T	16.866760000	7.865820000		
T	16.866740000	7.866000000		
T	16.866730000	7.866130000		
T	16.866720000	7.866190000		
T	16.866690000	7.866380000		
T	16.866670000	7.866560000		
T	16.866640000	7.866750000		
T	16.866610000	7.866930000		
T	16.866590000	7.867120000		
T	16.866570000	7.867210000		
T	16.866560000	7.867310000		
T	16.866530000	7.867490000		
T	16.866510000	7.867680000		
T	16.866480000	7.867860000		
T	16.866450000	7.868050000		
T	16.866430000	7.868240000		
T	16.866400000	7.868420000		
T	16.866370000	7.868610000		
T	16.866350000	7.868790000		
T	16.866320000	7.868980000		
T	16.866290000	7.869160000		
T	16.866270000	7.869350000		
T	16.866240000	7.869540000		
T	16.866210000	7.869720000		
T	16.866190000	7.869910000		
T	16.866160000	7.870090000		
T	16.866130000	7.870280000		
T	16.866110000	7.870470000		
T	16.866080000	7.870650000		
T	16.866050000	7.870840000		
T	16.866030000	7.871020000		
T	16.866000000	7.871210000		
T	16.865970000	7.871400000		
T	16.865950000	7.871580000		
T	16.865920000	7.871770000		
T	16.865890000	7.871950000		
T	16.865870000	7.872140000		
T	16.865840000	7.872320000		
T	16.865810000	7.872510000		
T	16.865790000	7.872700000		
T	16.865760000	7.872880000		
T	16.865740000	7.872990000		
T	16.865760000	7.873070000		
T	16.865790000	7.873250000		
T	16.865820000	7.873440000		
T	16.865850000	7.873620000		
T	16.865890000	7.873810000		
T	16.865920000	7.873990000		
T	16.865950000	7.874180000		
T	16.865980000	7.874360000		
T	16.866010000	7.874550000		
T	16.866020000	7.874590000		
T	16.866050000	7.874730000		
T	16.866080000	7.874920000		
T	16.866110000	7.875100000		
T	16.866140000	7.875290000		
T	16.866170000	7.875470000		
T	16.866210000	7.875660000		
T	16.866240000	7.875840000		
T	16.866270000	7.876030000		
T	16.866300000	7.876210000		
T	16.866330000	7.876400000		
T	16.866370000	7.876580000		
T	16.866400000	7.876770000		
T	16.866430000	7.876950000		
T	16.866460000	7.877140000		
T	16.866490000	7.877320000		
T	16.866530000	7.877510000		
T	16.866560000	7.877690000		
T	16.866590000	7.877880000		
T	16.866620000	7.878060000		
T	16.866650000	7.878250000		
T	16.866690000	7.878430000		
T	16.866720000	7.878620000		
T	16.866750000	7.878800000		
T	16.866780000	7.878990000		
T	16.866810000	7.879170000		
T	16.866850000	7.879360000		
T	16.866880000	7.879540000		
T	16.866910000	7.879730000		
T	16.866940000	7.879910000		
T	16.866970000	7.880100000		
T	16.867010000	7.880280000		
T	16.867040000	7.880470000		
T	16.867070000	7.880650000		
T	16.867100000	7.880840000		
T	16.867130000	7.881020000		
T	16.867170000	7.881200000		
T	16.867200000	7.881390000		
T	16.867230000	7.881570000		
T	16.867260000	7.881760000		
T	16.867290000	7.881940000		
T	16.867300000	7.882000000		
T	16.867340000	7.882190000		
T	16.867370000	7.882370000		
T	16.867400000	7.882560000		
T	16.867430000	7.882750000		
T	16.867460000	7.882930000		
T	16.867490000	7.883120000		
T	16.867520000	7.883300000		
T	16.867550000	7.883490000		
T	16.867570000	7.883600000		
T	16.867580000	7.883670000		
T	16.867620000	7.883860000		
T	16.867650000	7.884040000		
T	16.867680000	7.884230000		
T	16.867710000	7.884410000		
T	16.867750000	7.884590000		
T	16.867780000	7.884780000		
T	16.867810000	7.884960000		
T	16.867830000	7.885040000		
T	16.867840000	7.885150000		
T	16.867880000	7.885330000		
T	16.867910000	7.885500000		
T	16.867910000	7.885520000		
T	16.867950000	7.885700000		
T	16.867980000	7.885890000		
T	16.868020000	7.886070000		
T	16.868050000	7.886260000		
T	16.868090000	7.886440000		
T	16.868110000	7.886550000		
T	16.868130000	7.886620000		
T	16.868160000	7.886810000		
T	16.868200000	7.886990000		
T	16.868240000	7.887180000		
T	16.868280000	7.887360000		
T	16.868320000	7.887540000		
T	16.868350000	7.887730000		
T	16.868390000	7.887910000		
T	16.868430000	7.888090000		
T	16.868460000	7.888220000		
T	16.868470000	7.888280000		
T	16.868500000	7.888460000		
T	16.868530000	7.888650000		
T	16.868560000	7.888830000		
T	16.868600000	7.889020000		
T	16.868610000	7.889120000		
T	16.868630000	7.889200000		
T	16.868680000	7.889380000		
T	16.868720000	7.889570000		
T	16.868760000	7.889750000		
T	16.868800000	7.889930000		
T	16.868850000	7.890110000		
T	16.868890000	7.890300000		
T	16.868930000	7.890480000		
T	16.868950000	7.890570000		
T	16.868980000	7.890660000		
T	16.869040000	7.890840000		
T	16.869100000	7.891010000		
T	16.869160000	7.891190000		
T	16.869230000	7.891370000		
T	16.869290000	7.891540000		
T	16.869350000	7.891720000		
T	16.869360000	7.891760000		
T	16.869410000	7.891900000		
T	16.869470000	7.892080000		
T	16.869530000	7.892250000		
T	16.869560000	7.892330000		
T	16.869590000	7.892430000		
T	16.869650000	7.892610000		
T	16.869710000	7.892780000		
T	16.869730000	7.892840000		
T	16.869770000	7.892960000		
T	16.869840000	7.893140000		
T	16.869900000	7.893310000		
T	16.869960000	7.893490000		
T	16.870020000	7.893670000		
T	16.870080000	7.893840000		
T	16.870140000	7.894020000		
T	16.870200000	7.894200000		
T	16.870260000	7.894360000		
T	16.870270000	7.894370000		
T	16.870330000	7.894550000		
T	16.870390000	7.894720000		
T	16.870450000	7.894900000		
T	16.870520000	7.895080000		
T	16.870570000	7.895230000		
T	16.870580000	7.895250000		
T	16.870640000	7.895430000		
T	16.870700000	7.895610000		
T	16.870760000	7.895780000		
T	16.870830000	7.895960000		
T	16.870840000	7.895990000		
T	16.870890000	7.896140000		
T	16.870950000	7.896310000		
T	16.871000000	7.896490000		
T	16.871060000	7.896670000		
T	16.871080000	7.896710000		
T	16.871130000	7.896840000		
T	16.871190000	7.897020000		
T	16.871250000	7.897200000		
T	16.871320000	7.897370000		
T	16.871380000	7.897550000		
T	16.871390000	7.897570000		
T	16.871440000	7.897730000		
T	16.871500000	7.897900000		
T	16.871550000	7.898080000		
T	16.871610000	7.898260000		
T	16.871620000	7.898290000		
T	16.871670000	7.898440000		
T	16.871740000	7.898610000		
T	16.871810000	7.898780000		
T	16.871870000	7.898960000		
T	16.871930000	7.899110000		
T	16.871940000	7.899130000		
T	16.872000000	7.899310000		
T	16.872010000	7.899350000		
T	16.872060000	7.899490000		
T	16.872110000	7.899670000		
T	16.872170000	7.899850000		
T	16.872220000	7.900030000		
T	16.872280000	7.900200000		
T	16.872340000	7.900380000		
T	16.872360000	7.900460000		
T	16.872390000	7.900560000		
T	16.872460000	7.900740000		
T	16.872520000	7.900910000		
T	16.872580000	7.901090000		
T	16.872640000	7.901270000		
T	16.872700000	7.901440000		
T	16.872740000	7.901560000		
T	16.872760000	7.901620000		
T	16.872820000	7.901800000		
T	16.872890000	7.901970000		
T	16.872950000	7.902150000		
T	16.872980000	7.902260000		
T	16.873010000	7.902330000		
T	16.873060000	7.902510000		
T	16.873120000	7.902690000		
T	16.873170000	7.902860000		
T	16.873230000	7.903040000		
T	16.873290000	7.903220000		
T	16.873340000	7.903400000		
T	16.873350000	7.903420000		
T	16.873400000	7.903580000		
T	16.873470000	7.903750000		
T	16.873530000	7.903930000		
T	16.873590000	7.904110000		
T	16.873600000	7.904120000		
T	16.873660000	7.904280000		
T	16.873720000	7.904460000		
T	16.873790000	7.904630000		
T	16.873810000	7.904690000		
T	16.873860000	7.904800000		
T	16.873940000	7.904970000		
T	16.874010000	7.905140000		
T	16.874090000	7.905310000		
T	16.874160000	7.905480000		
T	16.874200000	7.905570000		
T	16.874240000	7.905650000		
T	16.874330000	7.905820000		
T	16.874420000	7.905980000		
T	16.874510000	7.906140000		
T	16.874600000	7.906310000		
T	16.874650000	7.906380000		
T	16.874750000	7.906530000		
T	16.874850000	7.906690000		
T	16.874950000	7.906840000		
T	16.875050000	7.907000000		
T	16.875150000	7.907150000		
T	16.875250000	7.907310000		
T	16.875360000	7.907470000		
T	16.875400000	7.907530000		
T	16.875460000	7.907620000		
T	16.875580000	7.907760000		
T	16.875670000	7.907920000		
T	16.875770000	7.908080000		
T	16.875870000	7.908240000		
T	16.875880000	7.908260000		
T	16.875990000	7.908380000		
T	16.876110000	7.908510000		
T	16.876240000	7.908640000		
T	16.876360000	7.908780000		
T	16.876490000	7.908910000		
T	16.876570000	7.909000000		
T	16.876620000	7.909050000		
T	16.876750000	7.909180000		
T	16.876880000	7.909310000		
T	16.877010000	7.909440000		
T	16.877130000	7.909560000		
T	16.877160000	7.909580000		
T	16.877270000	7.909680000		
T	16.877400000	7.909800000		
T	16.877540000	7.909920000		
T	16.877680000	7.910040000		
T	16.877800000	7.910150000		
T	16.877820000	7.910160000		
T	16.877950000	7.910280000		
T	16.878090000	7.910410000		
T	16.878230000	7.910530000		
T	16.878360000	7.910650000		
T	16.878380000	7.910670000		
T	16.878490000	7.910780000		
T	16.878620000	7.910910000		
T	16.878760000	7.911040000		
T	16.878890000	7.911170000		
T	16.878920000	7.911200000		
T	16.879020000	7.911290000		
T	16.879160000	7.911410000		
T	16.879300000	7.911530000		
T	16.879440000	7.911650000		
T	16.879580000	7.911770000		
T	16.879690000	7.911870000		
T	16.879710000	7.911890000		
T	16.879850000	7.912020000		
T	16.879980000	7.912140000		
T	16.880120000	7.912270000		
T	16.880250000	7.912390000		
T	16.880380000	7.912520000		
T	16.880470000	7.912600000		
T	16.880520000	7.912640000		
T	16.880660000	7.912760000		
T	16.880760000	7.912860000		
T	16.880860000	7.912950000		
T	16.880990000	7.913070000		
T	16.881130000	7.913190000		
T	16.881270000	7.913320000		
T	16.881400000	7.913440000		
T	16.881540000	7.913560000		
T	16.881550000	7.913570000		
T	16.881670000	7.913690000		
T	16.881800000	7.913820000		
T	16.881930000	7.913950000		
T	16.882060000	7.914080000		
T	16.882200000	7.914210000		
T	16.882210000	7.914220000		
T	16.882330000	7.914330000		
T	16.882470000	7.914450000		
T	16.882600000	7.914580000		
T	16.882740000	7.914700000		
T	16.882840000	7.914800000		
T	16.882870000	7.914820000		
T	16.883010000	7.914950000		
T	16.883140000	7.915080000		
T	16.883270000	7.915200000		
T	16.883410000	7.915330000		
T	16.883500000	7.915420000		
T	16.883540000	7.915460000		
T	16.883670000	7.915590000		
T	16.883790000	7.915720000		
T	16.883920000	7.915850000		
T	16.884050000	7.915980000		
T	16.884120000	7.916060000		
T	16.884170000	7.916120000		
T	16.884280000	7.916270000		
T	16.884390000	7.916420000		
T	16.884500000	7.916570000		
T	16.884610000	7.916720000		
T	16.884720000	7.916870000		
T	16.884820000	7.917030000		
T	16.884920000	7.917180000		
T	16.884980000	7.917290000		
T	16.885010000	7.917340000		
T	16.885110000	7.917500000		
T	16.885200000	7.917660000		
T	16.885260000	7.917770000		
T	16.885290000	7.917830000		
T	16.885370000	7.918000000		
T	16.885450000	7.918160000		
T	16.885530000	7.918330000		
T	16.885610000	7.918500000		
T	16.885690000	7.918670000		
T	16.885770000	7.918830000		
T	16.885850000	7.919000000		
T	16.885930000	7.919170000		
T	16.886020000	7.919340000		
T	16.886040000	7.919380000		
T	16.886100000	7.919510000		
T	16.886180000	7.919670000		
T	16.886260000	7.919840000		
T	16.886340000	7.920010000		
T	16.886430000	7.920170000		
T	16.886510000	7.920340000		
T	16.886590000	7.920510000		
T	16.886670000	7.920680000		
T	16.886750000	7.920840000		
T	16.886790000	7.920910000		
T	16.886840000	7.921010000		
T	16.886920000	7.921180000		
T	16.887000000	7.921350000		
T	16.887080000	7.921520000		
T	16.887160000	7.921680000		
T	16.887240000	7.921850000		
T	16.887270000	7.921920000		
T	16.887330000	7.922010000		
T	16.887420000	7.922170000		
T	16.887520000	7.922330000		
T	16.887610000	7.922490000		
T	16.887700000	7.922650000		
T	16.887800000	7.922810000		
T	16.887840000	7.922890000		
T	16.887900000	7.922970000		
T	16.888000000	7.923130000		
T	16.888100000	7.923280000		
T	16.888200000	7.923440000		
T	16.888310000	7.923590000		
T	16.888350000	7.923660000		
T	16.888410000	7.923740000		
T	16.888520000	7.923890000		
T	16.888630000	7.924040000		
T	16.888740000	7.924190000		
T	16.888850000	7.924340000		
T	16.888960000	7.924490000		
T	16.888980000	7.924510000		
T	16.889080000	7.924630000		
T	16.889170000	7.924730000		
T	16.889200000	7.924760000		
T	16.889330000	7.924900000		
T	16.889450000	7.925040000		
T	16.889570000	7.925170000		
T	16.889620000	7.925230000		
T	16.889700000	7.925310000		
T	16.889820000	7.925440000		
T	16.889950000	7.925580000		
T	16.890080000	7.925710000		
T	16.890210000	7.925830000		
T	16.890350000	7.925960000		
T	16.890480000	7.926080000		
T	16.890620000	7.926200000		
T	16.890740000	7.926310000		
T	16.890760000	7.926330000		
T	16.890890000	7.926450000		
T	16.891020000	7.926580000		
T	16.891150000	7.926710000		
T	16.891290000	7.926840000		
T	16.891420000	7.926960000		
T	16.891550000	7.927090000		
T	16.891600000	7.927130000		
T	16.891690000	7.927210000		
T	16.891820000	7.927340000		
T	16.891950000	7.927470000		
T	16.892090000	7.927590000		
T	16.892220000	7.927720000		
T	16.892360000	7.927840000		
T	16.892490000	7.927970000		
T	16.892630000	7.928090000		
T	16.892760000	7.928220000		
T	16.892890000	7.928340000		
T	16.892980000	7.928430000		
T	16.893030000	7.928470000		
T	16.893160000	7.928590000		
T	16.893290000	7.928720000		
T	16.893430000	7.928850000		
T	16.893560000	7.928970000		
T	16.893690000	7.929100000		
T	16.893830000	7.929220000		
T	16.893960000	7.929350000		
T	16.894090000	7.929480000		
T	16.894230000	7.929600000		
T	16.894340000	7.929710000		
T	16.894360000	7.929730000		
T	16.894430000	7.929790000		
T	16.894490000	7.929850000		
T	16.894630000	7.929980000		
T	16.894760000	7.930100000		
T	16.894900000	7.930230000		
T	16.895030000	7.930350000		
T	16.895170000	7.930480000		
T	16.895250000	7.930550000		
T	16.895300000	7.930600000		
T	16.895430000	7.930730000		
T	16.895560000	7.930860000		
T	16.895700000	7.930990000		
T	16.895830000	7.931120000		
T	16.895960000	7.931250000		
T	16.896090000	7.931380000		
T	16.896220000	7.931500000		
T	16.896350000	7.931630000		
T	16.896480000	7.931760000		
T	16.896550000	7.931830000		
T	16.896610000	7.931890000		
T	16.896750000	7.932020000		
T	16.896880000	7.932140000		
T	16.897010000	7.932270000		
T	16.897150000	7.932390000		
T	16.897280000	7.932520000		
T	16.897410000	7.932640000		
T	16.897530000	7.932760000		
T	16.897550000	7.932770000		
T	16.897680000	7.932900000		
T	16.897810000	7.933020000		
T	16.897950000	7.933150000		
T	16.898080000	7.933280000		
T	16.898210000	7.933410000		
T	16.898290000	7.933480000		
T	16.898340000	7.933530000		
T	16.898480000	7.933660000		
T	16.898610000	7.933780000		
T	16.898740000	7.933910000		
T	16.898880000	7.934040000		
T	16.899010000	7.934160000		
T	16.899060000	7.934210000		
T	16.899150000	7.934290000		
T	16.899280000	7.934410000		
T	16.899420000	7.934530000		
T	16.899550000	7.934660000		
T	16.899690000	7.934780000		
T	16.899720000	7.934810000		
T	16.899820000	7.934910000		
T	16.899950000	7.935030000		
T	16.900090000	7.935160000		
T	16.900220000	7.935290000		
T	16.900350000	7.935420000		
T	16.900480000	7.935540000		
T	16.900540000	7.935600000		
T	16.900610000	7.935670000		
T	16.900750000	7.935800000		
T	16.900880000	7.935930000		
T	16.901010000	7.936060000		
T	16.901140000	7.936180000		
T	16.901270000	7.936310000		
T	16.901380000	7.936410000		
T	16.901410000	7.936440000		
T	16.901540000	7.936560000		
T	16.901680000	7.936680000		
T	16.901820000	7.936800000		
T	16.901950000	7.936930000		
T	16.902090000	7.937050000		
T	16.902170000	7.937120000		
T	16.902230000	7.937170000		
T	16.902360000	7.937300000		
T	16.902500000	7.937420000		
T	16.902630000	7.937540000		
T	16.902710000	7.937610000		
